compartment,mouse_region,mouse_gene,gene_upper,mean_log_expr,pct_expr,mouse_logFC_vs_other_regions,excluded_gene
MHb,Ventral,Mageb16,MAGEB16,0.0040096273,0.0013951866062085804,-0.007949989,False
MHb,Ventral,Tmem47,TMEM47,0.2550443,0.09208231600976723,-0.024495095,False
MHb,Ventral,Dmd,DMD,0.8394663,0.2697942099755833,-0.85726744,False
MHb,Ventral,Tab3,TAB3,0.050259475,0.018311824206487592,-0.0710841,False
MHb,Ventral,Gk,GK,0.053815853,0.01988140913847224,-0.05511934,False
MHb,Ventral,Gm14762,GM14762,0.000515467,0.00017439832577607255,0.000515467,False
MHb,Ventral,Il1rapl1,IL1RAPL1,1.044507,0.32455528426927643,-0.99974155,False
MHb,Ventral,Mageb18,MAGEB18,0.0,0.0,-0.0016902396,False
MHb,Ventral,Arx,ARX,0.0,0.0,-0.000421749,False
MHb,Ventral,Pola1,POLA1,0.04789809,0.017091035926055088,-0.06414188,False
MHb,Ventral,Pcyt1b,PCYT1B,0.030515637,0.010987094523892566,-0.03926741,False
MHb,Ventral,Pdk3,PDK3,0.037259374,0.013428671084757574,-0.035541784,False
MHb,Ventral,Gm14798,GM14798,0.009009723,0.003313568189745377,-0.011750894,False
MHb,Ventral,Zfx,ZFX,0.085897185,0.03121730031391692,-0.0678735,False
MHb,Ventral,Eif2s3x,EIF2S3X,0.086996675,0.03191489361702121,-0.033619396,False
MHb,Ventral,Klhl15,KLHL15,0.06593488,0.023543773979769752,-0.0413597,False
MHb,Ventral,Fam90a1b,FAM90A1B,0.0,0.0,-0.0003664153,False
MHb,Ventral,Apoo,APOO,0.09369607,0.03453086850366229,-0.13614097,False
MHb,Ventral,Gm14827,GM14827,0.025364298,0.009068712940355774,-0.057555538,False
MHb,Ventral,Maged1,MAGED1,0.2649954,0.09452389257063233,-0.10467541,False
MHb,Ventral,Gspt2,GSPT2,0.038231015,0.014126264387861862,-0.03901626,False
MHb,Ventral,Zxdb,ZXDB,0.018137798,0.006452738053714688,-0.0057265516,False
MHb,Ventral,Spin4,SPIN4,0.0023587253,0.0008719916288803627,-0.0022979924,False
MHb,Ventral,Arhgef9,ARHGEF9,0.2493511,0.0898151377746782,-0.19303359,False
MHb,Ventral,Amer1,AMER1,0.010988837,0.004011161492849667,-0.01401558,False
MHb,Ventral,Asb12,ASB12,0.00049489754,0.00017439832577607255,-0.0011865429,False
MHb,Ventral,Zc4h2,ZC4H2,0.020161333,0.007499128008371125,-0.006892536,False
MHb,Ventral,Zc3h12b,ZC3H12B,0.13423273,0.04726194628531555,-0.2120187,False
MHb,Ventral,Las1l,LAS1L,0.096519835,0.03505406348099051,-0.10479941,False
MHb,Ventral,Msn,MSN,0.025106834,0.008894314614579702,0.003910411,False
MHb,Ventral,F630028O10Rik,F630028O10RIK,0.00038061198,0.00017439832577607255,0.00017511232,False
MHb,Ventral,Hsf3,HSF3,0.0,0.0,-0.0003622385,False
MHb,Ventral,Heph,HEPH,0.0015216024,0.0005231949773282176,-0.0012281184,False
MHb,Ventral,Gpr165,GPR165,0.0017270283,0.0006975933031042902,-0.00045321602,False
MHb,Ventral,Eda2r,EDA2R,0.0018886147,0.0006975933031042902,0.0014478539,False
MHb,Ventral,Ar,AR,0.020863088,0.007499128008371125,-0.009286886,False
MHb,Ventral,Ophn1,OPHN1,0.11331424,0.04028601325427267,-0.17395589,False
MHb,Ventral,Yipf6,YIPF6,0.041232817,0.015172654342518294,-0.04554587,False
MHb,Ventral,Stard8,STARD8,0.01006088,0.003662364841297522,0.00029376522,False
MHb,Ventral,Efnb1,EFNB1,0.018298326,0.006975933031042906,-0.012198102,False
MHb,Ventral,Pja1,PJA1,0.13615298,0.04935472619462841,-0.037110716,False
MHb,Ventral,Eda,EDA,0.0389616,0.01395186606208579,-0.04924437,False
MHb,Ventral,Awat2,AWAT2,0.0034510342,0.001220788280432508,-0.0021397911,False
MHb,Ventral,Igbp1,IGBP1,0.05604258,0.020579002441576528,-0.025971852,False
MHb,Ventral,Dgat2l6,DGAT2L6,0.0,0.0,0.0,False
MHb,Ventral,Arr3,ARR3,0.0005270227,0.00017439832577607255,-0.0006704345,False
MHb,Ventral,Pdzd11,PDZD11,0.064874806,0.023892570631321896,-0.03268744,False
MHb,Ventral,Kif4,KIF4,0.0011831429,0.0003487966515521451,0.00022317946,False
MHb,Ventral,Gdpd2,GDPD2,0.006498029,0.002441576560865015,0.0016810903,False
MHb,Ventral,Dlg3,DLG3,0.060639977,0.02162539239623296,-0.044065222,False
MHb,Ventral,Tex11,TEX11,0.0004567575,0.00017439832577607255,0.00012704864,False
MHb,Ventral,Slc7a3,SLC7A3,0.0046692244,0.0017439832577607253,0.0005778279,False
MHb,Ventral,Snx12,SNX12,0.13068621,0.04726194628531555,-0.0641962,False
MHb,Ventral,Foxo4,FOXO4,0.007337732,0.0026159748866410874,-0.004524655,False
MHb,Ventral,Il2rg,IL2RG,0.0010463786,0.0003487966515521451,0.0003270383,False
MHb,Ventral,Med12,MED12,0.028472124,0.01046389954656435,-0.049777374,False
MHb,Ventral,Nlgn3,NLGN3,0.100561336,0.03679804673875123,-0.12701005,False
MHb,Ventral,Gjb1,GJB1,0.028861303,0.010812696198116494,0.0055754036,False
MHb,Ventral,Zmym3,ZMYM3,0.07958775,0.028950122078827984,-0.109700955,False
MHb,Ventral,Nono,NONO,0.15117748,0.05528426927101486,-0.0623592,False
MHb,Ventral,Itgb1bp2,ITGB1BP2,0.0025064307,0.0008719916288803627,-0.007656909,False
MHb,Ventral,Taf1,TAF1,0.13158631,0.04726194628531555,-0.104778975,False
MHb,Ventral,Ogt,OGT,0.2963073,0.10533658876874923,-0.3428991,False
MHb,Ventral,Cxcr3,CXCR3,0.0,0.0,0.0,False
MHb,Ventral,Nhsl2,NHSL2,0.053957153,0.020230205790024384,-0.029283937,False
MHb,Ventral,Pin4,PIN4,0.11299173,0.04115800488315303,-0.0796505,False
MHb,Ventral,Ercc6l,ERCC6L,0.0,0.0,-0.00011778516,False
MHb,Ventral,Rps4x,RPS4X,0.9475974,0.3224625043599633,-0.050387144,True
MHb,Ventral,Cited1,CITED1,0.0060888347,0.0022671782350889426,0.0030137706,False
MHb,Ventral,Hdac8,HDAC8,0.18009761,0.06313219393093812,-0.30617613,False
MHb,Ventral,Phka1,PHKA1,0.09646835,0.03522846180676658,-0.09178402,False
MHb,Ventral,Dmrtc1a,DMRTC1A,0.0021384333,0.0008719916288803627,-0.0061123,False
MHb,Ventral,Nap1l2,NAP1L2,0.09531766,0.03522846180676658,-0.023289554,False
MHb,Ventral,Chic1,CHIC1,0.10642137,0.03889082664806409,-0.11241019,False
MHb,Ventral,Tsx,TSX,0.0014153835,0.0005231949773282176,0.0001513511,False
MHb,Ventral,Tsix,TSIX,0.00040443658,0.00017439832577607255,0.00016460204,False
MHb,Ventral,Xist,XIST,0.00042384645,0.00017439832577607255,0.00042384645,False
MHb,Ventral,Jpx,JPX,0.020114716,0.007499128008371125,-0.0194299,False
MHb,Ventral,Ftx,FTX,0.14661455,0.053191489361701996,-0.18902484,False
MHb,Ventral,Slc16a2,SLC16A2,0.013202356,0.004534356470177886,-0.0008689696,False
MHb,Ventral,Rlim,RLIM,0.07499408,0.027380537146843336,-0.048349246,False
MHb,Ventral,Abcb7,ABCB7,0.103080526,0.0369724450645273,-0.09802458,False
MHb,Ventral,Uprt,UPRT,0.009447304,0.003313568189745377,-0.01240589,False
MHb,Ventral,Zdhhc15,ZDHHC15,0.012309963,0.004359958144401813,-0.01729896,False
MHb,Ventral,Magee2,MAGEE2,0.0055213813,0.0019183815835367977,-0.0038882094,False
MHb,Ventral,Pbdc1,PBDC1,0.053976607,0.019532612486920096,-0.071907386,False
MHb,Ventral,Magee1,MAGEE1,0.15300925,0.054935472619462716,-0.047791824,False
MHb,Ventral,Atrx,ATRX,0.43632674,0.15434251831182508,-0.3145861,False
MHb,Ventral,Magt1,MAGT1,0.05320665,0.019358214161144024,-0.018288206,False
MHb,Ventral,Cox7b,COX7B,0.5695672,0.19951168468782593,-0.17874575,False
MHb,Ventral,Atp7a,ATP7A,0.032054245,0.011859086152772926,-0.033346124,False
MHb,Ventral,Tlr13,TLR13,0.0018605697,0.0006975933031042902,0.0012428728,False
MHb,Ventral,Pgk1,PGK1,0.3234596,0.11510289501220965,-0.054049253,False
MHb,Ventral,Taf9b,TAF9B,0.027031552,0.009940704569236134,-0.010019638,False
MHb,Ventral,Cysltr1,CYSLTR1,0.0038171452,0.0013951866062085804,0.0025116282,False
MHb,Ventral,Gm5127,GM5127,0.0008546171,0.0003487966515521451,0.0006104235,False
MHb,Ventral,Lpar4,LPAR4,0.011447633,0.00418555981862574,-0.006185014,False
MHb,Ventral,P2ry10,P2RY10,0.0,0.0,0.0,False
MHb,Ventral,Itm2a,ITM2A,0.05352751,0.019183815835367952,0.028039504,False
MHb,Ventral,Brwd3,BRWD3,0.062484413,0.02249738402511332,-0.097329676,False
MHb,Ventral,Hmgn5,HMGN5,0.05734846,0.020927799093128672,-0.0028293543,False
MHb,Ventral,Sh3bgrl,SH3BGRL,0.16997795,0.06138821067317738,-0.07764371,False
MHb,Ventral,Gm6377,GM6377,0.0,0.0,-0.00063438294,False
MHb,Ventral,Pou3f4,POU3F4,0.022800615,0.008545517963027558,-0.030663574,False
MHb,Ventral,Rps6ka6,RPS6KA6,0.02501112,0.009243111266131846,-0.025739605,True
MHb,Ventral,Hdx,HDX,0.06496167,0.023020579002441536,-0.110078394,False
MHb,Ventral,Apool,APOOL,0.02743204,0.010289501220788278,-0.02929023,False
MHb,Ventral,Satl1,SATL1,0.0,0.0,-0.0012258528,False
MHb,Ventral,Zfp711,ZFP711,0.024557995,0.00871991628880363,-0.039559327,False
MHb,Ventral,Chm,CHM,0.13457814,0.04830833623997198,-0.16743344,False
MHb,Ventral,Dach2,DACH2,0.010900669,0.004011161492849667,-0.009374723,False
MHb,Ventral,Klhl4,KLHL4,0.043531526,0.015870247645622584,0.014374103,False
MHb,Ventral,Pabpc5,PABPC5,0.007505348,0.00279037321241716,-0.00052051526,False
MHb,Ventral,Pcdh11x,PCDH11X,0.14622226,0.05162190442971735,-0.06684825,False
MHb,Ventral,Nap1l3,NAP1L3,0.1072531,0.03958841995116838,-0.0409239,False
MHb,Ventral,Cldn34c1,CLDN34C1,0.021390611,0.00784792465992327,-0.008704189,False
MHb,Ventral,Diaph2,DIAPH2,0.17303811,0.06051621904429702,-0.32507706,False
MHb,Ventral,Pcdh19,PCDH19,0.055786286,0.01988140913847224,-0.0043645687,False
MHb,Ventral,Tspan6,TSPAN6,0.032327306,0.011684687826996854,-0.0137139335,False
MHb,Ventral,Srpx2,SRPX2,0.0,0.0,0.0,False
MHb,Ventral,Sytl4,SYTL4,0.00045051193,0.00017439832577607255,-8.68832e-05,False
MHb,Ventral,Cstf2,CSTF2,0.07620242,0.02772933379839548,-0.068173915,False
MHb,Ventral,Nox1,NOX1,0.027752914,0.010115102895012206,-0.035938263,False
MHb,Ventral,Xkrx,XKRX,0.004545191,0.0015695849319846528,-0.00028853817,False
MHb,Ventral,Arl13a,ARL13A,0.0032987958,0.001220788280432508,-0.00067473855,False
MHb,Ventral,Trmt2b,TRMT2B,0.043610375,0.015870247645622584,-0.05873954,False
MHb,Ventral,Cenpi,CENPI,0.0030341933,0.0010463899546564353,-0.00084779644,False
MHb,Ventral,Drp2,DRP2,0.06890785,0.025462155563306544,-0.052382715,False
MHb,Ventral,Taf7l,TAF7L,0.0050537344,0.0019183815835367977,-0.009798379,False
MHb,Ventral,Timm8a1,TIMM8A1,0.035180904,0.01307987443320543,-0.021795694,False
MHb,Ventral,Btk,BTK,0.002044502,0.0006975933031042902,-0.00027729198,False
MHb,Ventral,Rpl36a,RPL36A,0.6107897,0.2141611440530154,-0.062352896,True
MHb,Ventral,Gla,GLA,0.006430405,0.002441576560865015,-0.014053808,False
MHb,Ventral,Hnrnph2,HNRNPH2,0.17807348,0.06505057551447499,-0.055032507,False
MHb,Ventral,Armcx4,ARMCX4,0.040409047,0.014649459365190078,-0.025209758,False
MHb,Ventral,Armcx1,ARMCX1,0.08547496,0.031391698639692996,-0.07560969,False
MHb,Ventral,Armcx6,ARMCX6,0.012064943,0.004359958144401813,-0.0053494927,False
MHb,Ventral,Armcx3,ARMCX3,0.07467073,0.02772933379839548,-0.0487186,False
MHb,Ventral,Armcx2,ARMCX2,0.056761514,0.0207534007673526,-0.020254355,False
MHb,Ventral,Zmat1,ZMAT1,0.075795405,0.026682943843739048,-0.08213856,False
MHb,Ventral,Tceal6,TCEAL6,0.10022965,0.03784443669340766,-0.051022917,False
MHb,Ventral,Gprasp1,GPRASP1,0.5285112,0.18555981862574072,-0.23348337,False
MHb,Ventral,Armcx5,ARMCX5,0.028964361,0.010812696198116494,-0.033729292,False
MHb,Ventral,Bhlhb9,BHLHB9,0.083152846,0.030170910359260488,-0.075733915,False
MHb,Ventral,Gprasp2,GPRASP2,0.26584437,0.09487268922218449,-0.101531,False
MHb,Ventral,Arxes2,ARXES2,0.118632674,0.043425183118241964,-0.1261442,False
MHb,Ventral,Arxes1,ARXES1,0.0812662,0.029647715381932272,-0.0884402,False
MHb,Ventral,Bex2,BEX2,0.6465177,0.2221834670387144,-0.10638255,False
MHb,Ventral,Bex4,BEX4,0.10770074,0.03958841995116838,-0.0748655,False
MHb,Ventral,Tceal8,TCEAL8,0.10172509,0.03784443669340766,-0.058845222,False
MHb,Ventral,Tceal5,TCEAL5,0.14172778,0.051273107778165204,-0.07638992,False
MHb,Ventral,Bex1,BEX1,0.30616343,0.1096965469131512,-0.14319718,False
MHb,Ventral,Tceal7,TCEAL7,0.00094706914,0.0003487966515521451,-0.0017149528,False
MHb,Ventral,Kir3dl2,KIR3DL2,0.0,0.0,-0.00044683716,False
MHb,Ventral,Tceal3,TCEAL3,0.21749493,0.07882804325078523,-0.07733336,False
MHb,Ventral,Tceal1,TCEAL1,0.091136575,0.034007673526334076,-0.062235817,False
MHb,Ventral,Morf4l2,MORF4L2,0.2605962,0.09452389257063233,-0.117222786,False
MHb,Ventral,Glra4,GLRA4,0.0,0.0,-0.0009653036,False
MHb,Ventral,Plp1,PLP1,1.6665573,0.5143006627136608,0.48600197,False
MHb,Ventral,Rab9b,RAB9B,0.039806522,0.014649459365190078,-0.022739127,False
MHb,Ventral,Tmsb15b2,TMSB15B2,0.00848568,0.0031391698639693048,-0.0072106402,False
MHb,Ventral,Tmsb15b1,TMSB15B1,0.0140590565,0.004883153121730032,-0.00575314,False
MHb,Ventral,Slc25a53,SLC25A53,0.02995658,0.011161492849668638,-0.025949888,False
MHb,Ventral,Zcchc18,ZCCHC18,0.49278048,0.1742239274502965,-0.20445487,False
MHb,Ventral,Fam199x,FAM199X,0.039343983,0.014126264387861862,-0.04478129,False
MHb,Ventral,Il1rapl2,IL1RAPL2,0.21299563,0.07202650854551815,-0.28457004,False
MHb,Ventral,Rnf128,RNF128,0.019603582,0.006975933031042906,-0.010828216,False
MHb,Ventral,Tbc1d8b,TBC1D8B,0.0022559233,0.0008719916288803627,-0.0068121245,False
MHb,Ventral,Cldn2,CLDN2,0.0015411823,0.0005231949773282176,-0.0003389084,False
MHb,Ventral,Morc4,MORC4,0.009932776,0.003662364841297522,-0.016696777,False
MHb,Ventral,Rbm41,RBM41,0.057835948,0.0207534007673526,-0.08549282,False
MHb,Ventral,Nup62cl,NUP62CL,0.0016983091,0.0006975933031042902,0.0005310823,False
MHb,Ventral,Pih1h3b,PIH1H3B,0.0050432445,0.0019183815835367977,0.0018713502,False
MHb,Ventral,Frmpd3,FRMPD3,0.04302675,0.015172654342518294,-0.08459249,False
MHb,Ventral,Prps1,PRPS1,0.041827306,0.015347052668294366,-0.02238071,False
MHb,Ventral,Tsc22d3,TSC22D3,0.08450809,0.030868503662364776,-0.015019618,False
MHb,Ventral,Mid2,MID2,0.052445944,0.018660620858039736,-0.079655156,False
MHb,Ventral,Psmd10,PSMD10,0.035709277,0.013603069410533646,-0.028842755,False
MHb,Ventral,Atg4a,ATG4A,0.019024454,0.006801534705266833,-0.03042138,False
MHb,Ventral,Col4a6,COL4A6,0.00046220308,0.00017439832577607255,-0.0004304408,False
MHb,Ventral,Col4a5,COL4A5,0.0050157364,0.0017439832577607253,0.0016942469,False
MHb,Ventral,Irs4,IRS4,0.00046305853,0.00017439832577607255,0.00029463228,False
MHb,Ventral,Gucy2f,GUCY2F,0.0003815893,0.00017439832577607255,-0.0007639277,False
MHb,Ventral,Nxt2,NXT2,0.043956846,0.016219044297174728,-0.0034536496,False
MHb,Ventral,Kcne1l,KCNE1L,0.004271233,0.0015695849319846528,0.0022413705,False
MHb,Ventral,Acsl4,ACSL4,0.11988737,0.04325078479246589,-0.09827864,False
MHb,Ventral,Tmem164,TMEM164,0.046138577,0.0163934426229508,-0.06245643,False
MHb,Ventral,Ammecr1,AMMECR1,0.043891143,0.015521450994070438,-0.0684129,False
MHb,Ventral,Chrdl1,CHRDL1,0.0057079154,0.00209277990931287,-0.012364682,False
MHb,Ventral,Pak3,PAK3,0.34079117,0.11806766655040299,-0.3195371,False
MHb,Ventral,Capn6,CAPN6,0.0069972645,0.002441576560865015,-0.0013395655,False
MHb,Ventral,Dcx,DCX,0.06344226,0.022671782350889392,-0.09923531,False
MHb,Ventral,Alg13,ALG13,0.026324157,0.009766306243460062,-0.05282675,False
MHb,Ventral,Trpc5,TRPC5,0.0358848,0.012556679455877214,-0.0146993585,False
MHb,Ventral,Trpc5os,TRPC5OS,0.0,0.0,-0.00045627233,False
MHb,Ventral,Lhfpl1,LHFPL1,0.012236819,0.004359958144401813,-0.017535524,False
MHb,Ventral,Amot,AMOT,0.024075005,0.008545517963027558,-0.0042705312,False
MHb,Ventral,Htr2c,HTR2C,0.2266661,0.07464248343215933,0.04907906,False
MHb,Ventral,Lrch2,LRCH2,0.108212076,0.03889082664806409,-0.116883226,False
MHb,Ventral,Tmem29,TMEM29,0.057063993,0.020230205790024384,-0.054637488,False
MHb,Ventral,Apex2,APEX2,0.08562466,0.03034530868503656,-0.107778914,False
MHb,Ventral,Alas2,ALAS2,0.0055952035,0.00209277990931287,-0.010186337,False
MHb,Ventral,Pfkfb1,PFKFB1,0.0011007827,0.0003487966515521451,-0.0035815053,False
MHb,Ventral,Tro,TRO,0.081229076,0.03034530868503656,-0.08721401,False
MHb,Ventral,Maged2,MAGED2,0.052854065,0.019183815835367952,-0.038338672,False
MHb,Ventral,Gnl3l,GNL3L,0.32885364,0.11806766655040299,-0.096790075,False
MHb,Ventral,Fgd1,FGD1,0.02288785,0.008371119637251486,-0.03802541,False
MHb,Ventral,Tsr2,TSR2,0.050482977,0.018486222532263664,-0.017430473,False
MHb,Ventral,Wnk3,WNK3,0.06710987,0.024590163934426184,-0.065609604,False
MHb,Ventral,A230072E10Rik,A230072E10RIK,0.026237845,0.009417509591907918,-0.030636314,False
MHb,Ventral,Fam120c,FAM120C,0.09087648,0.032961283571677644,-0.17663884,False
MHb,Ventral,Phf8,PHF8,0.08283686,0.029996512033484416,-0.13856438,False
MHb,Ventral,Huwe1,HUWE1,0.38961908,0.13585629577956218,-0.37095293,False
MHb,Ventral,Hsd17b10,HSD17B10,0.06239034,0.02336937565399368,-0.034896594,False
MHb,Ventral,Ribc1,RIBC1,0.0045801722,0.0017439832577607253,-0.0019575078,False
MHb,Ventral,Smc1a,SMC1A,0.13246575,0.04830833623997198,-0.056989923,False
MHb,Ventral,Iqsec2,IQSEC2,0.08306879,0.029996512033484416,-0.117164806,False
MHb,Ventral,Kdm5c,KDM5C,0.07603767,0.027554935472619408,-0.09729219,False
MHb,Ventral,Kantr,KANTR,0.11348565,0.0413324032089291,-0.16674773,False
MHb,Ventral,Tspyl2,TSPYL2,0.09696146,0.03505406348099051,-0.10052464,False
MHb,Ventral,Gpr173,GPR173,0.01538704,0.005755144750610396,-0.03606949,False
MHb,Ventral,Shroom2,SHROOM2,0.022192659,0.008196721311475414,0.009977462,False
MHb,Ventral,Usp51,USP51,0.0031569707,0.001220788280432508,-0.004709599,False
MHb,Ventral,Mageh1,MAGEH1,0.087150924,0.032263690268573356,-0.041761167,False
MHb,Ventral,Foxr2,FOXR2,0.0020243644,0.0006975933031042902,-0.003314628,False
MHb,Ventral,Rragb,RRAGB,0.092130326,0.03348447854900586,-0.089211084,False
MHb,Ventral,Klf8,KLF8,0.050415784,0.017963027554935448,-0.072201036,False
MHb,Ventral,Ubqln2,UBQLN2,0.23768775,0.08545517963027623,-0.07903634,False
MHb,Ventral,Kctd12b,KCTD12B,0.070225015,0.025636553889082616,-0.05439654,False
MHb,Ventral,Spin2c,SPIN2C,0.004888567,0.0019183815835367977,-0.0130585125,False
MHb,Ventral,Sat1,SAT1,0.093356006,0.03331008022322979,-0.068127535,False
MHb,Ventral,Acot9,ACOT9,0.028162733,0.01046389954656435,-0.032093555,False
MHb,Ventral,Prdx4,PRDX4,0.031651363,0.011684687826996854,-0.0117304325,False
MHb,Ventral,Ptchd1,PTCHD1,0.09137217,0.0326124869201255,-0.16215348,False
MHb,Ventral,Gm15155,GM15155,0.08822804,0.030170910359260488,-0.14766455,False
MHb,Ventral,Phex,PHEX,0.004722916,0.0017439832577607253,-0.004125575,False
MHb,Ventral,Sms,SMS,0.1221467,0.04412277642134625,-0.10027037,False
MHb,Ventral,Mbtps2,MBTPS2,0.045388088,0.0163934426229508,-0.06570412,False
MHb,Ventral,Smpx,SMPX,0.000485924,0.00017439832577607255,0.00021954064,False
MHb,Ventral,Gm15169,GM15169,0.0014801207,0.0005231949773282176,-0.0034440495,False
MHb,Ventral,Cnksr2,CNKSR2,0.1575261,0.054761074293686644,-0.23041075,False
MHb,Ventral,Rps6ka3,RPS6KA3,0.29297253,0.10097663062434725,-0.4588541,True
MHb,Ventral,Eif1ax,EIF1AX,0.1603797,0.059295430763864516,-0.049321085,False
MHb,Ventral,Map7d2,MAP7D2,0.45054406,0.15887687478200277,-0.22506791,False
MHb,Ventral,Sh3kbp1,SH3KBP1,0.21067397,0.07446808510638325,-0.30590385,False
MHb,Ventral,Pdha1,PDHA1,0.15098566,0.05458667596791057,-0.035823032,False
MHb,Ventral,Adgrg2,ADGRG2,0.007821495,0.00279037321241716,-0.0009951275,False
MHb,Ventral,Phka2,PHKA2,0.044212,0.016044645971398656,-0.06653945,False
MHb,Ventral,Gm15243,GM15243,0.0007935972,0.0003487966515521451,-0.0029532993,False
MHb,Ventral,Ppef1,PPEF1,0.00052349793,0.00017439832577607255,-0.0002777147,False
MHb,Ventral,Rs1,RS1,0.0025178916,0.0008719916288803627,-0.00012251642,False
MHb,Ventral,Cdkl5,CDKL5,0.104391225,0.03714684339030337,-0.114119224,False
MHb,Ventral,Gja6,GJA6,0.0004376619,0.00017439832577607255,-0.0013047354,False
MHb,Ventral,Scml2,SCML2,0.017565409,0.006278339727938615,-0.03188224,False
MHb,Ventral,Rai2,RAI2,0.039860353,0.014475061039414006,-0.07209212,False
MHb,Ventral,Nhs,NHS,0.043739274,0.01482385769096615,-0.014837906,False
MHb,Ventral,Reps2,REPS2,0.18590143,0.06627136379490754,-0.19508073,False
MHb,Ventral,Rbbp7,RBBP7,0.122912854,0.04482036972445054,-0.06248264,False
MHb,Ventral,Txlng,TXLNG,0.08183307,0.029996512033484416,-0.13030693,False
MHb,Ventral,Syap1,SYAP1,0.053186662,0.019532612486920096,-0.043206327,False
MHb,Ventral,Ctps2,CTPS2,0.073303655,0.026682943843739048,-0.09192605,False
MHb,Ventral,S100g,S100G,0.0,0.0,-0.00038923262,False
MHb,Ventral,Rnf138rt1,RNF138RT1,0.014135808,0.0052319497732821775,0.0007416187,False
MHb,Ventral,Ap1s2,AP1S2,0.062001936,0.02249738402511332,-0.010412037,False
MHb,Ventral,Zrsr2,ZRSR2,0.09692453,0.035751656784094796,-0.058202624,False
MHb,Ventral,Car5b,CAR5B,0.0026468297,0.0010463899546564353,-0.00033059693,False
MHb,Ventral,Siah1b,SIAH1B,0.002383019,0.0008719916288803627,-0.00683342,False
MHb,Ventral,Ace2,ACE2,0.0009612688,0.0003487966515521451,-1.3230136e-05,False
MHb,Ventral,Bmx,BMX,0.003305696,0.001220788280432508,0.0023244196,False
MHb,Ventral,Pir,PIR,0.017227901,0.006278339727938615,0.0028818417,False
MHb,Ventral,Piga,PIGA,0.011967275,0.004359958144401813,-0.007046923,False
MHb,Ventral,Asb11,ASB11,0.0017338023,0.0006975933031042902,0.0001837234,False
MHb,Ventral,Mospd2,MOSPD2,0.037793905,0.013777467736309718,-0.052428156,False
MHb,Ventral,Fancb,FANCB,0.004840263,0.0017439832577607253,-0.0022701994,False
MHb,Ventral,Glra2,GLRA2,0.012938372,0.004883153121730032,0.0077307443,False
MHb,Ventral,Gemin8,GEMIN8,0.024142003,0.00871991628880363,-0.021526655,False
MHb,Ventral,Gpm6b,GPM6B,0.8049329,0.27589815137774654,-0.030180693,False
MHb,Ventral,Ofd1,OFD1,0.029009324,0.010812696198116494,-0.038938727,False
MHb,Ventral,Trappc2,TRAPPC2,0.12290258,0.04499476805022661,-0.09231869,False
MHb,Ventral,Rab9,RAB9,0.066582344,0.024590163934426184,-0.033940107,False
MHb,Ventral,Tceanc,TCEANC,0.009063441,0.0031391698639693048,-0.0066680238,False
MHb,Ventral,Egfl6,EGFL6,0.001748639,0.0006975933031042902,0.00055880705,False
MHb,Ventral,Gm1720,GM1720,0.0004376619,0.00017439832577607255,0.00026283803,False
MHb,Ventral,Gm15232,GM15232,0.0,0.0,-0.00031449518,False
MHb,Ventral,Tmsb4x,TMSB4X,1.7311673,0.5411580048831706,0.15780044,False
MHb,Ventral,Tlr7,TLR7,0.001442993,0.0005231949773282176,0.0007556741,False
MHb,Ventral,Prps2,PRPS2,0.01786644,0.006452738053714688,-0.0021930337,False
MHb,Ventral,Frmpd4,FRMPD4,0.87744075,0.2745029647715378,-0.9931024,False
MHb,Ventral,Msl3,MSL3,0.038206715,0.013777467736309718,-0.010571364,False
MHb,Ventral,Arhgap6,ARHGAP6,0.020425985,0.007150331356818979,0.0055705234,False
MHb,Ventral,Gm15261,GM15261,0.001821292,0.0006975933031042902,0.00013362744,False
MHb,Ventral,Amelx,AMELX,0.0,0.0,-0.00029934666,False
MHb,Ventral,Hccs,HCCS,0.039358824,0.014998256016742222,-0.01481697,False
MHb,Ventral,Mid1,MID1,0.1019715,0.035751656784094796,-0.16521242,False
MHb,Ventral,Gm15247,GM15247,0.0010457637,0.0003487966515521451,-0.0008707094,False
MHb,Ventral,Asmt,ASMT,0.0,0.0,-0.0021408226,False
MHb,Ventral,Hnf4g,HNF4G,0.0005078266,0.00017439832577607255,0.00030549773,False
MHb,Ventral,Gm17308,GM17308,0.0010007294,0.0003487966515521451,-0.0007673197,False
MHb,Ventral,Zfhx4,ZFHX4,0.15229964,0.05371468433903021,-0.080689356,False
MHb,Ventral,Pex2,PEX2,0.06262922,0.022846180676665464,-0.03251516,False
MHb,Ventral,Gm8797,GM8797,0.015087878,0.005580746424834323,-0.02087429,False
MHb,Ventral,Pkia,PKIA,0.32766467,0.11492849668643357,-0.3923611,False
MHb,Ventral,Zc2hc1a,ZC2HC1A,0.15523562,0.056679455877223436,-0.1727376,False
MHb,Ventral,Il7,IL7,0.0,0.0,-0.0011569993,False
MHb,Ventral,Gm16685,GM16685,0.00047838996,0.00017439832577607255,-0.00026754808,False
MHb,Ventral,Stmn2,STMN2,0.45669368,0.16114405301709162,-0.16452101,False
MHb,Ventral,Hey1,HEY1,0.012569807,0.004534356470177886,0.0032942854,False
MHb,Ventral,Mrps28,MRPS28,0.07916008,0.028950122078827984,-0.068915546,False
MHb,Ventral,Tpd52,TPD52,0.16808447,0.06121381234740131,-0.10498446,False
